MsgID.LOCAL_POSITION,192.3640000,-0.0008254,0.0270868,-0.1048877
MsgID.LOCAL_VELOCITY,192.3640000,-0.0000099,0.0000046,0.0000103
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924799,0.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,192.6140000,-0.0002352,0.1329033,-0.1276559
MsgID.LOCAL_VELOCITY,192.6140000,-0.0000107,0.0000058,0.0000096
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924799,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,192.8640000,-0.0002199,-0.0706533,-0.1580714
MsgID.LOCAL_VELOCITY,192.8640000,0.0000076,-0.0000131,0.0000183
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924803,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,193.1140000,0.0408975,-0.0714441,-0.1854300
MsgID.LOCAL_VELOCITY,193.1140000,0.0000014,-0.0000069,0.0000168
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924813,0.2120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,193.3640000,0.1504169,0.1716490,-0.2126291
MsgID.LOCAL_VELOCITY,193.3640000,0.0000362,0.0000172,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924802,0.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,193.6140000,0.0328513,0.1419962,-0.2288975
MsgID.LOCAL_VELOCITY,193.6140000,0.0000362,-0.0000126,0.0000264
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924801,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,193.8640000,0.0111380,0.0288138,-0.2349745
MsgID.LOCAL_VELOCITY,193.8640000,0.0000101,-0.0000135,0.0000130
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924793,0.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,194.1150000,-0.0700710,-0.0378214,-0.2281179
MsgID.LOCAL_VELOCITY,194.1150000,0.0000037,-0.0000102,0.0000199
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924805,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,194.3650000,0.0588967,-0.1544396,-0.2073307
MsgID.LOCAL_VELOCITY,194.3650000,0.0000120,-0.0000144,0.0000160
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7924816,0.1800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,194.6150000,0.1861659,-0.1638073,-0.1805128
MsgID.LOCAL_VELOCITY,194.6150000,-0.0000157,-0.0000342,0.0000230
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924801,0.1440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,194.8650000,0.0206353,-0.0223544,-0.1445284
MsgID.LOCAL_VELOCITY,194.8650000,0.0000032,-0.0000024,0.0000173
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924788,0.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,195.1150000,-0.1270401,-0.0005890,-0.1125981
MsgID.LOCAL_VELOCITY,195.1150000,-0.0000021,-0.0000131,0.0000178
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924807,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,195.3650000,0.0869032,-0.0005547,-0.0783807
MsgID.LOCAL_VELOCITY,195.3650000,-0.0000220,-0.0000024,0.0000066
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924808,0.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,195.6150000,0.0962969,-0.0003701,-0.0499854
MsgID.LOCAL_VELOCITY,195.6150000,-0.0000117,0.0000011,0.0000096
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924799,0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,195.8650000,-0.0000528,-0.0005892,-0.0190678
MsgID.LOCAL_VELOCITY,195.8650000,-0.0000137,0.0000043,0.0000104
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924797,-0.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,196.1150000,-0.0233136,0.0001261,0.0061012
MsgID.LOCAL_VELOCITY,196.1150000,-0.0000094,0.0000197,0.0000030
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924796,-0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,196.3650000,-0.0438413,-0.0293778,0.0308461
MsgID.LOCAL_VELOCITY,196.3650000,0.0000032,0.0000185,0.0000041
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924797,-0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,196.6150000,-0.0231023,-0.0833143,0.0470881
MsgID.LOCAL_VELOCITY,196.6150000,-0.0000011,0.0000042,0.0000079
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924810,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,196.8650000,0.1161311,0.1087006,0.0572431
MsgID.LOCAL_VELOCITY,196.8650000,-0.0000003,-0.0000064,0.0000033
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924805,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,197.1150000,0.0591777,0.1600251,0.0571105
MsgID.LOCAL_VELOCITY,197.1150000,0.0000008,0.0000005,0.0000082
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924796,-0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,197.3650000,-0.0350644,0.1130901,0.0449350
MsgID.LOCAL_VELOCITY,197.3650000,-0.0000114,-0.0000099,0.0000013
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924799,-0.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,197.6150000,-0.0005436,-0.0983223,0.0229589
MsgID.LOCAL_VELOCITY,197.6150000,-0.0000212,-0.0000070,0.0000076
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924799,0.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,197.8660000,-0.0005675,-0.0617650,-0.0149943
MsgID.LOCAL_VELOCITY,197.8660000,0.0000123,0.0000083,0.0000070
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924792,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,198.1160000,-0.0839819,-0.0006169,-0.0564987
MsgID.LOCAL_VELOCITY,198.1160000,-0.0000216,-0.0000092,0.0000062
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924788,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,198.3660000,-0.1263999,0.0079512,-0.1076093
MsgID.LOCAL_VELOCITY,198.3660000,0.0000048,-0.0000025,0.0000170
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924801,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,198.6160000,0.0198502,0.0493239,-0.1491407
MsgID.LOCAL_VELOCITY,198.6160000,-0.0000000,-0.0000083,0.0000101
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924803,0.1870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,198.8660000,0.0409913,-0.0632426,-0.1871930
MsgID.LOCAL_VELOCITY,198.8660000,0.0000107,-0.0000066,0.0000234
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924809,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,199.1160000,0.1016963,-0.1447881,-0.2074706
MsgID.LOCAL_VELOCITY,199.1160000,0.0000002,-0.0000095,0.0000180
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924802,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,199.3660000,0.0315707,0.0309191,-0.2113806
MsgID.LOCAL_VELOCITY,199.3660000,0.0000052,-0.0000147,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924787,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,199.6160000,-0.1401412,0.1393435,-0.1965690
MsgID.LOCAL_VELOCITY,199.6160000,0.0000150,0.0000129,0.0000158
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924802,0.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,199.8660000,0.0276369,-0.0231161,-0.1609100
MsgID.LOCAL_VELOCITY,199.8660000,0.0000052,-0.0000105,0.0000235
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924808,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,200.1170000,0.0917141,-0.1100503,-0.1175824
MsgID.LOCAL_VELOCITY,200.1170000,-0.0000013,-0.0000166,0.0000163
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924788,0.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,200.3670000,-0.1280182,-0.0028685,-0.0614493
MsgID.LOCAL_VELOCITY,200.3670000,0.0000314,-0.0000133,0.0000227
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924791,0.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,200.6170000,-0.0916369,-0.1476327,-0.0134331
MsgID.LOCAL_VELOCITY,200.6170000,0.0000034,0.0000079,0.0000063
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924807,-0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,200.8670000,0.0805838,-0.0285693,0.0337606
MsgID.LOCAL_VELOCITY,200.8670000,0.0000041,-0.0000163,0.0000072
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924812,-0.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,201.1170000,0.1334108,0.0489176,0.0652161
MsgID.LOCAL_VELOCITY,201.1170000,0.0000304,-0.0000148,0.0000059
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924792,-0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,201.3670000,-0.0807055,0.0024607,0.0889364
MsgID.LOCAL_VELOCITY,201.3670000,-0.0000093,-0.0000005,0.0000083
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924797,-0.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,201.6170000,-0.0308086,-0.0005864,0.1008347
MsgID.LOCAL_VELOCITY,201.6170000,0.0000002,-0.0000048,0.0000068
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924798,-0.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,201.8670000,-0.0135035,0.0867580,0.1039660
MsgID.LOCAL_VELOCITY,201.8670000,-0.0006940,-0.0009914,-0.0008674
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924786,-0.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,202.1170000,-0.1512678,0.0898936,0.1005531
MsgID.LOCAL_VELOCITY,202.1170000,-0.0009000,0.0006135,0.0025339
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7924785,-0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,202.3670000,-0.1562651,-0.1308425,0.0860383
MsgID.LOCAL_VELOCITY,202.3670000,-0.0000771,-0.0000805,0.0000095
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924794,-0.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,202.6170000,-0.0602854,-0.0399022,0.0650405
MsgID.LOCAL_VELOCITY,202.6170000,0.0000191,0.0000070,0.0000086
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924812,-0.0340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,202.8670000,0.1407339,-0.0010676,0.0341026
MsgID.LOCAL_VELOCITY,202.8670000,0.0000169,-0.0000093,0.0000128
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924814,-0.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,203.1180000,0.1605832,0.0146670,0.0019716
MsgID.LOCAL_VELOCITY,203.1180000,0.0000106,-0.0000230,0.0000065
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924807,0.0350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,203.3680000,0.0785546,0.0323954,-0.0353469
MsgID.LOCAL_VELOCITY,203.3680000,-0.0000091,-0.0000075,0.0000016
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924792,0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,203.6180000,-0.0828182,0.0488320,-0.0670579
MsgID.LOCAL_VELOCITY,203.6180000,0.0000014,-0.0000014,0.0000060
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924796,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,203.8680000,-0.0338509,0.1066790,-0.0972900
MsgID.LOCAL_VELOCITY,203.8680000,-0.0000053,-0.0000161,0.0000218
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924799,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,204.1180000,-0.0080521,-0.0343129,-0.1186245
MsgID.LOCAL_VELOCITY,204.1180000,-0.0000247,-0.0000125,0.0000174
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924814,0.1340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,204.3680000,0.1651948,-0.0033227,-0.1348247
MsgID.LOCAL_VELOCITY,204.3680000,-0.0000167,-0.0000042,0.0000184
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924813,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,204.6180000,0.1445180,-0.0005775,-0.1437494
MsgID.LOCAL_VELOCITY,204.6180000,-0.0000040,-0.0000055,0.0000189
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924812,0.1500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,204.8680000,0.1385513,-0.0696291,-0.1506805
MsgID.LOCAL_VELOCITY,204.8680000,-0.0000023,-0.0000128,0.0000195
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924802,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,205.1180000,0.0203439,-0.1435298,-0.1592204
MsgID.LOCAL_VELOCITY,205.1180000,-0.0000139,-0.0000005,0.0000131
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924787,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,205.3680000,-0.1410137,0.0169553,-0.1742294
MsgID.LOCAL_VELOCITY,205.3680000,-0.0000101,-0.0000187,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924795,0.1930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,205.6180000,-0.0464103,-0.0609112,-0.1936102
MsgID.LOCAL_VELOCITY,205.6180000,0.0000254,-0.0000111,0.0000180
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924811,0.2180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,205.8680000,0.1323591,-0.0169047,-0.2183133
MsgID.LOCAL_VELOCITY,205.8680000,-0.0000041,0.0000039,0.0000147
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7924813,0.2400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,206.1180000,0.1470091,0.1514272,-0.2404928
MsgID.LOCAL_VELOCITY,206.1180000,0.0000084,-0.0000154,0.0000251
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924796,0.2580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,206.3690000,-0.0335679,-0.0000451,-0.2580477
MsgID.LOCAL_VELOCITY,206.3690000,-0.0000186,-0.0000121,0.0000214
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7924797,0.2640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,206.6190000,-0.0210811,-0.1347381,-0.2640572
MsgID.LOCAL_VELOCITY,206.6190000,-0.0000176,-0.0000081,0.0000177
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924800,0.2560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,206.8690000,0.0003973,-0.0284568,-0.2568945
MsgID.LOCAL_VELOCITY,206.8690000,0.0000049,-0.0000282,0.0000173
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924798,0.2380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,207.1190000,-0.0170973,0.1236290,-0.2379113
MsgID.LOCAL_VELOCITY,207.1190000,0.0000132,0.0000192,0.0000143
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924788,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,207.3690000,-0.1332457,-0.0121211,-0.2092745
MsgID.LOCAL_VELOCITY,207.3690000,0.0000269,0.0000037,0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924801,0.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,207.6190000,0.0233920,0.1261107,-0.1755514
MsgID.LOCAL_VELOCITY,207.6190000,0.0000085,-0.0000136,0.0000231
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924808,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,207.8690000,0.0900071,0.0160595,-0.1402896
MsgID.LOCAL_VELOCITY,207.8690000,-0.0000013,-0.0000315,0.0000186
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924786,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
